Edad,ID_DEPTO,Poblacion
47,344,386
47,345,90
47,346,254
47,347,1527
47,348,179
47,349,58
47,350,104
47,351,45
47,352,220
47,353,5097
47,354,140
47,355,1056
47,356,491
47,357,808
47,358,66
47,359,916
47,360,172
47,361,159
47,362,1226
47,363,437
47,364,205
47,365,155
47,366,3016
47,367,144
47,368,136
47,369,125
47,370,8012
47,371,301
47,372,509
47,373,119
47,374,144
47,375,250
47,376,2023
47,377,1776
47,378,222
47,379,15
47,380,84
47,381,822
47,382,3378
47,383,1181
47,384,806
47,385,679
47,386,179
47,387,1408
47,388,67
47,389,339
47,390,768
47,391,1398
47,392,50
47,393,246
47,394,568
47,395,264
47,396,192
47,397,16649
47,398,388
47,399,576
47,400,171
47,401,280
47,402,317
47,403,406
47,404,120
47,405,113
47,406,483
47,407,547
47,408,274
47,409,491
47,410,104
47,411,353
47,412,46
47,413,82
47,414,468
47,415,133
47,416,243
47,417,850
47,418,2199
47,419,4986
47,420,705
47,421,4204
47,422,732
47,423,261
47,424,360
47,425,1088
47,426,2858
47,427,568
47,428,2378
47,429,176
47,430,245
47,431,104
47,432,1708
47,433,795
47,434,180
47,435,189
47,436,4051
47,437,133
47,438,2134
47,439,1184
47,440,343
47,441,803
47,442,2542
47,443,263
47,444,274
47,445,1171
47,446,48
47,447,242
47,448,30
47,449,828
47,450,319
47,451,1884
47,452,213
47,453,160
47,454,154
47,455,759
47,456,194
47,457,71
47,458,323
47,459,171
47,460,86
47,461,117
47,462,417
47,463,42
47,464,129
47,465,42
47,466,242
47,467,2194
47,468,331
47,469,2036
47,470,139
47,471,52
47,472,87
47,473,27
47,474,1469
47,475,6532
47,476,184
47,477,367
47,478,257
47,479,74
47,480,28
47,481,205
47,482,281
47,483,257
47,484,67
47,485,662
47,486,789
47,487,4963
47,488,146
47,489,151
47,490,82
47,491,677
47,492,462
47,493,88
47,494,1430
47,495,1349
47,496,1046
47,497,212
47,498,53
47,499,101
47,500,30
47,501,469
47,502,668
47,503,4122
47,504,528
47,505,506
47,506,611
47,507,410
47,508,47
47,509,283
47,510,1438
47,511,644
47,512,1672
47,513,87
48,1,241
48,2,161
48,3,109
48,4,211
48,5,186
48,6,313
48,7,416
48,8,297
48,9,127
48,10,299
48,11,49
48,12,662
48,13,351
48,14,786
48,15,218
48,16,165
48,17,105
48,18,343
48,19,164
48,20,143
48,21,393
48,22,6658
48,23,142
48,24,52
48,25,39
48,26,213
48,27,167
48,28,117
48,29,35
48,30,746
48,31,20
48,32,525
48,33,179
48,34,354
48,35,139
48,36,131
48,37,4584
48,38,242
48,39,525
48,40,228
48,41,281
48,42,952
48,43,3985
48,44,650
48,45,1873
48,46,460
48,47,1942
48,48,330
48,49,58
48,50,566
48,51,94
48,52,455
48,53,262
48,54,4396
48,55,1250
48,56,285
48,57,135
48,58,38
48,59,1236
48,60,482
48,61,551
48,62,429
48,63,467
48,64,101
48,65,197
48,66,534
48,67,885
48,68,38
48,69,117
48,70,1329
48,71,368
48,72,892
48,73,210
48,74,7220
48,75,2214
48,76,17378
48,77,4247
48,78,4617
48,79,1330
48,80,6471
48,81,1408
48,82,3923
48,83,2307
48,84,1389
48,85,170
48,86,273
48,87,195
48,88,196
48,89,1037
48,90,2264
48,91,110
48,92,70
48,93,31
48,94,85
48,95,497
48,96,570
48,97,377
48,98,687
48,99,319
48,100,31
48,101,185
48,102,152
48,103,497
48,104,12
48,105,1085
48,106,252
48,107,746
48,108,1166
48,109,934
48,110,259
48,111,482
48,112,41443
48,113,148
48,114,69
48,115,3871
48,116,919
48,117,289
48,118,1124
48,119,224
48,120,109
48,121,2163
48,122,97
48,123,5847
48,124,175
48,125,1118
48,126,351
48,127,849
48,128,195
48,129,306
48,130,171
48,131,595
48,132,159
48,133,2363
48,134,715
48,135,5
48,136,566
48,137,376
48,138,212
48,139,1480
48,140,544
48,141,374
48,142,3851
48,143,49
48,144,1367
48,145,99
48,146,890
48,147,196
48,148,769
48,149,2495
48,150,3169
48,151,382
48,152,4039
48,153,482
48,154,2392
48,155,433
48,156,98
48,157,891
48,158,298
48,159,184
48,160,207
48,161,5491
48,162,142
48,163,30
48,164,3046
48,165,124
48,166,195
48,167,696
48,168,172
48,169,263
48,170,13
48,171,502
48,172,562
48,173,119
48,174,93
48,175,216
48,176,110
48,177,84
48,178,261
48,179,168
48,180,133
48,181,590
48,182,683
48,183,35
48,184,1802
48,185,44
48,186,271
48,187,169
48,188,18
48,189,212
48,190,48
48,191,2344
48,192,458
48,193,2182
48,194,92
48,195,187
48,196,187
48,197,1702
48,198,157
48,199,8387
48,200,4689
48,201,413
48,202,1493
48,203,5622
48,204,1621
48,205,60
48,206,461
48,207,305
48,208,455
48,209,154
48,210,2259
48,211,1191
48,212,167
48,213,43
48,214,683
48,215,1547
48,216,144
48,217,754
48,218,100
48,219,130
48,220,3816
48,221,1572
48,222,140
48,223,117
48,224,246
48,225,224
48,226,2245
48,227,102
48,228,1013
48,229,22
48,230,237
48,231,828
48,232,54
48,233,370
48,234,140
48,235,126
48,236,2412
48,237,369
48,238,307
48,239,173
48,240,3309
48,241,402
48,242,184
48,243,3136
48,244,812
48,245,1275
48,246,548
48,247,544
48,248,190
48,249,61
48,250,6844
48,251,236
48,252,1117
48,253,21498
48,254,120
48,255,283
48,256,843
48,257,9291
48,258,17
48,259,99
48,260,570
48,261,338
48,262,132
48,263,189
48,264,45
48,265,5824
48,266,147
48,267,1379
48,268,337
48,269,2640
48,270,503
48,271,397
48,272,671
48,273,187
48,274,546
48,275,1119
48,276,72
48,277,144
48,278,681
48,279,53
48,280,507
48,281,6
48,282,5
48,283,511
48,284,234
48,285,505
48,286,8379
48,287,96
48,288,236
48,289,68
48,290,238
48,291,101
48,292,1363
48,293,2140
48,294,995
48,295,159
48,296,261
48,297,2741
48,298,275
48,299,121
48,300,375
48,301,4134
48,302,402
48,303,808
48,304,1260
48,305,769
48,306,12
48,307,163
48,308,626
48,309,124
48,310,815
48,311,474
48,312,6426
48,313,515
48,314,65
48,315,151
48,316,12
48,317,61
48,318,297
48,319,479
48,320,110
48,321,381
48,322,781
48,323,399
48,324,6617
48,325,4221
48,326,199
48,327,1228
48,328,491
48,329,80
48,330,25
48,331,210
48,332,1219
48,333,175
48,334,1482
48,335,1607
48,336,69
48,337,844
48,338,4662
48,339,20
48,340,676
48,341,499
48,342,850
48,343,573
48,344,371
48,345,75
48,346,244
48,347,1338
48,348,181
48,349,82
48,350,94
48,351,48
48,352,195
48,353,4774
48,354,140
48,355,996
48,356,472
48,357,709
48,358,55
48,359,896
48,360,110
48,361,126
48,362,1091
48,363,441
48,364,210
48,365,115
48,366,2720
48,367,152
48,368,129
48,369,110
48,370,7565
48,371,309
48,372,470
48,373,132
48,374,128
48,375,221
48,376,1912
48,377,1679
48,378,212
48,379,17
48,380,73
48,381,694
48,382,3217
48,383,1108
48,384,710
48,385,668
48,386,167
48,387,1377
48,388,73
48,389,305
48,390,782
48,391,1251
48,392,47
48,393,175
48,394,579
48,395,317
48,396,164
48,397,15541
48,398,345
48,399,553
48,400,181
48,401,270
48,402,304
48,403,431
48,404,108
48,405,125
48,406,447
48,407,488
48,408,279
48,409,437
48,410,75
48,411,308
48,412,46
48,413,65
48,414,431
48,415,109
48,416,225
48,417,845
48,418,2027
48,419,4723
48,420,644
48,421,3961
48,422,770
48,423,246
48,424,356
48,425,936
48,426,2712
48,427,524
48,428,2249
48,429,146
48,430,240
48,431,92
48,432,1692
48,433,752
48,434,133
48,435,142
48,436,3832
48,437,107
48,438,2083
48,439,900
48,440,308
48,441,807
48,442,2431
48,443,216
48,444,235
48,445,1103
48,446,33
48,447,231
48,448,21
48,449,832
48,450,321
48,451,1688
48,452,203
48,453,151
48,454,76
48,455,753
48,456,180
48,457,37
48,458,271
48,459,167
48,460,109
48,461,97
48,462,391
48,463,52
48,464,141
48,465,30
48,466,203
48,467,2047
48,468,375
48,469,1800
48,470,137
48,471,41
48,472,73
48,473,20
48,474,1407
48,475,6116
48,476,165
48,477,298
48,478,241
48,479,56
48,480,21
48,481,191
48,482,281
48,483,272
48,484,71
48,485,642
48,486,737
48,487,4566
48,488,99
48,489,156
48,490,51
48,491,632
48,492,406
48,493,76
48,494,1307
48,495,1356
48,496,1003
48,497,197
48,498,56
48,499,97
48,500,36
48,501,439
48,502,618
48,503,4049
48,504,489
48,505,476
48,506,608
48,507,395
48,508,41
48,509,281
48,510,1321
48,511,588
48,512,1541
48,513,72
49,1,221
49,2,152
49,3,91
49,4,170
49,5,208
49,6,282
49,7,402
49,8,304
49,9,124
49,10,319
49,11,52
49,12,644
49,13,323
49,14,802
49,15,216
49,16,133
49,17,92
49,18,327
49,19,231
49,20,145
49,21,384
49,22,7105
49,23,137
49,24,53
49,25,36
49,26,218
49,27,169
49,28,85
49,29,33
49,30,747
49,31,17
49,32,549
49,33,172
49,34,394
49,35,123
49,36,124
49,37,4795
49,38,225
49,39,513
49,40,222
49,41,271
49,42,979
49,43,4018
49,44,585
49,45,1788
49,46,556
49,47,1971
49,48,336
49,49,57
49,50,625
49,51,107
49,52,479
49,53,264
49,54,4713
49,55,1270
49,56,285
49,57,148
49,58,47
49,59,1281
49,60,471
49,61,539
49,62,430
49,63,438
49,64,95
49,65,198
49,66,577
49,67,881
49,68,33
49,69,118
49,70,1366
49,71,352
49,72,868
49,73,193
49,74,6973
49,75,2075
49,76,17516
49,77,4192
49,78,4635
49,79,1372
49,80,6533
49,81,1406
49,82,3925
49,83,2344
49,84,1377
49,85,173
49,86,277
49,87,202
49,88,218
49,89,984
49,90,2182
49,91,124
49,92,62
49,93,22
49,94,105
49,95,447
49,96,605
49,97,385
49,98,677
49,99,332
49,100,39
49,101,160
49,102,118
49,103,476
49,104,22
49,105,1018
49,106,279
49,107,648
49,108,1146
49,109,872
49,110,261
49,111,512
49,112,41146
49,113,137
49,114,59
49,115,3863
49,116,964
49,117,314
49,118,1004
49,119,238
49,120,96
49,121,2159
49,122,98
49,123,5675
49,124,188
49,125,1149
49,126,345
49,127,908
49,128,184
49,129,272
49,130,186
49,131,540
49,132,149
49,133,2325
49,134,671
49,135,16
49,136,598
49,137,386
49,138,231
49,139,1484
49,140,573
49,141,380
49,142,3922
49,143,51
49,144,1402
49,145,80
49,146,975
49,147,177
49,148,717
49,149,2531
49,150,3230
49,151,438
49,152,4028
49,153,519
49,154,2337
49,155,410
49,156,79
49,157,927
49,158,299
49,159,205
49,160,187
49,161,5645
49,162,125
49,163,27
49,164,2974
49,165,105
49,166,182
49,167,750
49,168,131
49,169,247
49,170,9
49,171,535
49,172,560
49,173,133
49,174,120
49,175,176
49,176,120
49,177,92
49,178,276
49,179,126
49,180,118
49,181,594
49,182,643
49,183,30
49,184,1850
49,185,60
49,186,264
49,187,138
49,188,18
49,189,241
49,190,54
49,191,2375
49,192,430
49,193,2058
49,194,71
49,195,191
49,196,178
49,197,1737
49,198,191
49,199,8489
49,200,4674
49,201,414
49,202,1563
49,203,5713
49,204,1611
49,205,53
49,206,475
49,207,247
49,208,398
49,209,179
49,210,2181
49,211,1128
49,212,129
49,213,46
49,214,726
49,215,1541
49,216,158
49,217,747
49,218,108
49,219,123
49,220,3745
49,221,1645
49,222,128
49,223,90
49,224,265
49,225,218
49,226,2382
49,227,119
49,228,1026
49,229,27
49,230,167
49,231,778
49,232,39
49,233,413
49,234,161
49,235,109
49,236,2472
49,237,376
49,238,249
49,239,147
49,240,3485
49,241,337
49,242,208
49,243,3053
49,244,728
49,245,1229
49,246,533
49,247,522
49,248,159
49,249,70
49,250,6623
49,251,214
49,252,1254
49,253,22812
49,254,118
49,255,297
49,256,824
49,257,9351
49,258,18
49,259,109
49,260,546
49,261,324
49,262,118
49,263,203
49,264,32
49,265,6127
49,266,129
49,267,1404
49,268,317
49,269,2719
49,270,489
49,271,381
49,272,702
49,273,192
49,274,555
49,275,1102
49,276,85
49,277,155
49,278,651
49,279,44
49,280,496
49,281,3
49,282,2
49,283,574
49,284,226
49,285,509
49,286,8473
49,287,81
49,288,244
49,289,55
49,290,227
49,291,111
49,292,1325
49,293,2223
49,294,964
49,295,136
49,296,248
49,297,2635
49,298,227
49,299,132
49,300,371
49,301,4324
49,302,426
49,303,833
49,304,1300
49,305,701
49,306,8
49,307,148
49,308,622
49,309,105
49,310,819
49,311,554
49,312,6800
49,313,530
49,314,60
49,315,126
49,316,20
49,317,56
49,318,296
49,319,512
49,320,103
49,321,386
49,322,761
49,323,347
49,324,6559
49,325,4200
49,326,217
49,327,1319
49,328,471
49,329,72
49,330,14
49,331,203
49,332,1201
49,333,172
49,334,1449
49,335,1552
49,336,56
49,337,738
49,338,4592
49,339,24
49,340,602
49,341,491
49,342,865
49,343,545
49,344,359
49,345,104
49,346,242
49,347,1398
49,348,177
49,349,64
49,350,114
49,351,51
49,352,184
49,353,5037
49,354,146
49,355,953
49,356,546
49,357,820
49,358,52
49,359,780
49,360,125
49,361,139
49,362,1087
49,363,431
49,364,240
49,365,101
49,366,2785
49,367,156
49,368,128
49,369,102
49,370,7751
49,371,305
49,372,459
49,373,128
49,374,146
49,375,205
49,376,1783
49,377,1572
49,378,224
49,379,17
49,380,65
49,381,676
49,382,3213
49,383,1072
49,384,772
49,385,697
49,386,184
49,387,1315
49,388,71
49,389,322
49,390,677
49,391,1158
49,392,53
49,393,239
49,394,476
49,395,323
49,396,155
49,397,15911
49,398,329
49,399,567
49,400,169
49,401,267
49,402,276
49,403,442
49,404,125
49,405,131
49,406,501
49,407,505
49,408,297
49,409,456
49,410,85
49,411,325
49,412,47
49,413,74
49,414,431
49,415,120
49,416,222
49,417,819
49,418,2081
49,419,4744
49,420,616
49,421,4077
49,422,764
49,423,221
49,424,294
49,425,1008
49,426,2728
49,427,486
49,428,2244
49,429,149
49,430,207
49,431,110
49,432,1504
49,433,789
49,434,140
49,435,146
49,436,3917
49,437,126
49,438,1995
49,439,953
49,440,323
49,441,768
49,442,2500
49,443,237
49,444,222
49,445,1158
49,446,30
49,447,194
49,448,36
49,449,770
49,450,310
49,451,1676
49,452,186
49,453,126
49,454,84
49,455,681
49,456,186
49,457,46
49,458,249
49,459,147
49,460,105
49,461,92
49,462,370
49,463,64
49,464,131
49,465,37
49,466,211
49,467,1922
49,468,375
49,469,1849
49,470,142
49,471,48
49,472,74
49,473,18
49,474,1391
49,475,6089
49,476,171
49,477,273
49,478,223
49,479,59
49,480,23
49,481,173
49,482,277
49,483,242
49,484,83
49,485,652
49,486,739
49,487,4757
49,488,120
49,489,139
49,490,63
49,491,673
49,492,441
49,493,65
49,494,1319
49,495,1386
49,496,1013
49,497,197
49,498,41
49,499,115
49,500,28
49,501,447
49,502,598
49,503,4007
49,504,520
49,505,498
49,506,588
49,507,375
49,508,37
49,509,261
49,510,1250
49,511,530
49,512,1596
49,513,55
50,1,237
50,2,157
50,3,83
50,4,196
50,5,183
50,6,288
50,7,437
50,8,338
50,9,138
50,10,331
50,11,44
50,12,644
50,13,358
50,14,784
50,15,265
50,16,156
50,17,74
50,18,335
50,19,166
50,20,163
50,21,368
50,22,7179
50,23,122
50,24,59
50,25,35
50,26,214
50,27,182
50,28,90
50,29,39
50,30,662
50,31,11
50,32,513
50,33,186
50,34,375
50,35,133
50,36,130
50,37,4711
50,38,240
50,39,487
50,40,226
50,41,244
50,42,897
50,43,4109
50,44,626
50,45,1852
50,46,441
50,47,1966
50,48,361
50,49,65
50,50,589
50,51,100
50,52,487
50,53,277
50,54,4720
50,55,1216
50,56,275
50,57,154
50,58,34
50,59,1171
50,60,444
50,61,571
50,62,424
50,63,460
50,64,84
50,65,176
50,66,624
50,67,880
50,68,31
50,69,93
50,70,1357
50,71,342
50,72,842
50,73,182
50,74,7140
50,75,2167
50,76,17559
50,77,4178
50,78,4792
50,79,1489
50,80,6418
50,81,1469
50,82,3775
50,83,2262
50,84,1447
50,85,202
50,86,333
50,87,164
50,88,177
50,89,1036
50,90,2218
50,91,120
50,92,65
50,93,33
50,94,93
50,95,415
50,96,518
50,97,356
50,98,662
50,99,345
50,100,28
50,101,202
50,102,147
50,103,553
50,104,26
50,105,1016
50,106,269
50,107,686
50,108,1120
50,109,854
50,110,258
50,111,457
50,112,41959
50,113,154
50,114,66
50,115,3861
50,116,919
50,117,326
50,118,1035
50,119,244
50,120,115
50,121,2237
50,122,84
50,123,5736
50,124,192
50,125,1142
50,126,324
50,127,834
50,128,210
50,129,289
50,130,198
50,131,572
50,132,125
50,133,2238
50,134,683
50,135,9
50,136,590
50,137,371
50,138,212
50,139,1551
50,140,589
50,141,390
50,142,3645
50,143,46
50,144,1343
50,145,106
50,146,900
50,147,191
50,148,767
50,149,2496
50,150,3222
50,151,384
50,152,4190
50,153,491
50,154,2273
50,155,367
50,156,76
50,157,866
50,158,338
50,159,183
50,160,175
50,161,5684
50,162,141
50,163,19
50,164,2998
50,165,112
50,166,167
50,167,633
50,168,173
50,169,211
50,170,13
50,171,619
50,172,591
50,173,145
50,174,96
50,175,192
50,176,119
50,177,94
50,178,268
50,179,138
50,180,130
50,181,608
50,182,645
50,183,46
50,184,1720
50,185,41
50,186,290
50,187,156
50,188,21
50,189,210
50,190,57
50,191,2281
50,192,439
50,193,2169
50,194,81
50,195,178
50,196,169
50,197,1785
50,198,162
50,199,8567
50,200,4531
50,201,431
50,202,1497
50,203,5934
50,204,1691
50,205,50
50,206,424
50,207,270
50,208,392
50,209,185
50,210,2354
50,211,1178
50,212,166
50,213,34
50,214,738
50,215,1524
50,216,154
50,217,754
50,218,94
50,219,124
50,220,3740
50,221,1599
50,222,156
50,223,93
50,224,265
50,225,192
50,226,2467
50,227,92
50,228,982
50,229,23
50,230,180
50,231,841
50,232,67
50,233,384
50,234,153
50,235,125
50,236,2608
50,237,414
50,238,267
50,239,183
50,240,3671
50,241,349
50,242,191
50,243,3115
50,244,808
50,245,1198
50,246,568
50,247,515
50,248,144
50,249,71
50,250,6529
50,251,205
50,252,1220
50,253,23560
50,254,131
50,255,323
50,256,841
50,257,9462
50,258,8
50,259,91
50,260,574
50,261,309
50,262,136
50,263,200
50,264,31
50,265,6070
50,266,118
50,267,1238
50,268,312
50,269,2553
50,270,467
50,271,401
50,272,626
50,273,222
50,274,562
50,275,1073
50,276,79
50,277,119
50,278,677
50,279,53
50,280,524
50,281,7
50,282,9
50,283,564
50,284,239
50,285,469
50,286,8618
50,287,92
50,288,263
50,289,50
50,290,211
50,291,104
50,292,1375
50,293,2167
50,294,925
50,295,163
50,296,282
50,297,2617
50,298,285
50,299,124
50,300,375
50,301,4465
50,302,427
50,303,810
50,304,1249
50,305,711
50,306,12
50,307,140
50,308,624
50,309,135
50,310,797
50,311,499
50,312,6949
50,313,473
50,314,50
50,315,125
50,316,13
50,317,69
50,318,293
50,319,464
50,320,101
50,321,387
50,322,727
50,323,358
50,324,6516
50,325,4545
50,326,200
50,327,1318
50,328,504
50,329,70
50,330,18
50,331,181
50,332,1254
50,333,162
50,334,1633
50,335,1480
50,336,64
50,337,710
50,338,4710
50,339,17
50,340,642
50,341,494
50,342,829
50,343,630
50,344,334
50,345,96
50,346,227
50,347,1435
50,348,192
50,349,65
50,350,92
50,351,44
50,352,202
50,353,5002
50,354,119
50,355,974
50,356,493
50,357,736
50,358,56
50,359,754
50,360,133
50,361,143
50,362,1051
50,363,475
50,364,209
50,365,130
50,366,2866
50,367,153
50,368,154
50,369,97
50,370,7938
50,371,332
50,372,446
50,373,104
50,374,137
50,375,210
50,376,1755
50,377,1632
50,378,192
50,379,19
50,380,68
50,381,599
50,382,3206
50,383,1011
50,384,676
50,385,671
50,386,156
50,387,1280
50,388,58
50,389,282
50,390,669
50,391,1211
50,392,62
50,393,232
50,394,479
50,395,301
50,396,164
50,397,15960
50,398,386
50,399,582
50,400,143
50,401,265
50,402,309
50,403,398
50,404,113
50,405,118
50,406,461
50,407,501
50,408,289
50,409,403
50,410,81
50,411,336
50,412,33
50,413,73
50,414,451
50,415,129
50,416,225
50,417,782
50,418,2141
50,419,4662
50,420,617
50,421,4138
50,422,759
50,423,227
50,424,342
50,425,981
50,426,2506
50,427,471
50,428,2067
50,429,150
50,430,226
50,431,94
50,432,1499
50,433,708
50,434,136
50,435,183
50,436,3903
50,437,128
50,438,2060
50,439,931
50,440,326
50,441,752
50,442,2427
50,443,241
50,444,228
50,445,1125
50,446,29
50,447,212
50,448,27
50,449,796
50,450,306
50,451,1675
50,452,198
50,453,136
50,454,87
50,455,755
50,456,203
50,457,62
50,458,234
50,459,138
50,460,124
50,461,88
50,462,321
50,463,54
50,464,138
50,465,24
50,466,253
50,467,1947
50,468,363
50,469,1860
50,470,152
50,471,39
50,472,77
50,473,12
50,474,1445
50,475,6224
50,476,153
50,477,270
50,478,230
50,479,60
50,480,33
50,481,203
50,482,278
50,483,231
50,484,58
50,485,650
50,486,797
50,487,4780
50,488,109
50,489,163
50,490,57
50,491,674
50,492,375
50,493,64
50,494,1315
50,495,1359
50,496,1029
50,497,198
50,498,61
50,499,92
50,500,28
50,501,419
50,502,601
50,503,4104
50,504,504
50,505,486
50,506,654
50,507,414
50,508,33
50,509,259
50,510,1287
50,511,591
50,512,1675
50,513,62
51,1,219
51,2,130
51,3,86
51,4,158
51,5,184
51,6,269
51,7,438
51,8,284
51,9,123
51,10,281
51,11,44
51,12,647
51,13,314
51,14,763
51,15,246
51,16,128
51,17,92
51,18,311
51,19,133
51,20,117
51,21,311
51,22,6722
51,23,106
51,24,63
51,25,32
51,26,258
51,27,162
51,28,95
51,29,38
51,30,618
51,31,13
51,32,488
51,33,188
51,34,343
51,35,123
51,36,142
51,37,4392
51,38,218
51,39,452
51,40,232
51,41,221
51,42,875
51,43,3588
51,44,575
51,45,1549
51,46,420
51,47,1783
51,48,308
51,49,55
51,50,531
51,51,119
51,52,407
51,53,251
51,54,4370
51,55,1186
51,56,245
51,57,119
51,58,25
51,59,1110
51,60,414
51,61,551
51,62,396
51,63,388
51,64,82
51,65,171
51,66,551
51,67,847
51,68,31
51,69,86
51,70,1279
51,71,301
51,72,738
51,73,188
51,74,6750
51,75,2063
51,76,16250
51,77,3976
51,78,4316
51,79,1362
51,80,6139
51,81,1324
51,82,3568
51,83,2164
51,84,1264
51,85,205
51,86,276
51,87,149
51,88,209
51,89,927
51,90,2022
51,91,114
51,92,69
51,93,25
51,94,73
51,95,425
51,96,538
51,97,366
51,98,605
51,99,284
51,100,34
51,101,165
51,102,127
51,103,475
51,104,15
51,105,1006
51,106,245
51,107,610
51,108,1084
51,109,795
51,110,230
51,111,414
51,112,38383
51,113,123
51,114,60
51,115,3397
51,116,844
51,117,329
51,118,959
51,119,237
51,120,106
51,121,1994
51,122,80
51,123,5376
51,124,179
51,125,1040
51,126,276
51,127,744
51,128,177
51,129,265
51,130,162
51,131,526
51,132,132
51,133,2155
51,134,672
51,135,11
51,136,493
51,137,348
51,138,218
51,139,1313
51,140,536
51,141,347
51,142,3603
51,143,41
51,144,1224
51,145,69
51,146,817
51,147,186
51,148,707
51,149,2306
51,150,2980
51,151,384
51,152,3912
51,153,443
51,154,2075
51,155,374
51,156,79
51,157,768
51,158,325
51,159,178
51,160,164
51,161,5254
51,162,123
51,163,16
51,164,2727
51,165,116
51,166,167
51,167,563
51,168,133
51,169,233
51,170,17
51,171,519
51,172,565
51,173,132
51,174,106
51,175,191
51,176,118
51,177,88
51,178,228
51,179,148
51,180,98
51,181,544
51,182,621
51,183,30
51,184,1666
51,185,47
51,186,239
51,187,137
51,188,21
51,189,183
51,190,64
51,191,2316
51,192,394
51,193,1922
51,194,81
51,195,169
51,196,149
51,197,1628
51,198,140
51,199,8140
51,200,4257
51,201,386
51,202,1404
51,203,5431
51,204,1488
51,205,60
51,206,399
51,207,237
51,208,424
51,209,170
51,210,2051
51,211,1075
51,212,146
51,213,34
51,214,634
51,215,1476
51,216,131
51,217,697
51,218,69
51,219,103
51,220,3473
51,221,1497
51,222,131
51,223,87
51,224,229
51,225,201
51,226,2227
51,227,95
51,228,917
51,229,40
51,230,202
51,231,813
51,232,57
51,233,382
51,234,135
51,235,105
51,236,2411
51,237,369
51,238,264
51,239,143
51,240,3337
51,241,382
51,242,162
51,243,2942
51,244,750
51,245,1036
51,246,506
51,247,477
51,248,152
51,249,66
51,250,6126
51,251,199
51,252,1225
51,253,19648
51,254,115
51,255,300
51,256,760
51,257,8785
51,258,10
51,259,73
51,260,501
51,261,287
51,262,127
51,263,213
51,264,30
51,265,5637
51,266,129
51,267,1263
51,268,302
51,269,2499
51,270,419
51,271,321
51,272,586
51,273,179
51,274,494
51,275,1023
51,276,66
51,277,125
51,278,542
51,279,62
51,280,535
51,281,5
51,282,6
51,283,513
51,284,208
51,285,481
51,286,7830
51,287,92
51,288,201
51,289,51
51,290,229
51,291,97
51,292,1329
51,293,1968
51,294,907
51,295,132
51,296,242
51,297,2383
51,298,236
51,299,130
51,300,329
51,301,3957
51,302,358
51,303,794
51,304,1225
51,305,719
51,306,3
51,307,138
51,308,599
51,309,99
51,310,820
51,311,451
51,312,6441
51,313,475
51,314,67
51,315,115
51,316,14
51,317,51
51,318,316
51,319,415
51,320,80
51,321,359
51,322,752
51,323,336
51,324,6023
51,325,4112
51,326,193
51,327,1239
51,328,505
51,329,77
51,330,14
51,331,193
51,332,1090
51,333,145
51,334,1392
51,335,1420
51,336,46
51,337,697
51,338,4348
51,339,23
51,340,593
51,341,468
51,342,703
51,343,530
51,344,301
51,345,83
51,346,215
51,347,1262
51,348,166
51,349,72
51,350,90
51,351,59
51,352,181
51,353,4534
51,354,113
51,355,930
51,356,406
51,357,748
51,358,65
51,359,679
51,360,138
51,361,132
51,362,1013
51,363,446
51,364,219
51,365,128
51,366,2529
51,367,164
51,368,120
51,369,95
51,370,7520
51,371,310
51,372,412
51,373,83
51,374,130
51,375,177
51,376,1653
51,377,1475
51,378,191
51,379,18
51,380,64
51,381,626
51,382,3057
51,383,992
51,384,647
51,385,543
51,386,163
51,387,1249
51,388,62
51,389,264
51,390,710
51,391,1096
51,392,66
51,393,213
51,394,428
51,395,262
51,396,134
51,397,15001
51,398,342
51,399,519
51,400,156
51,401,254
51,402,263
51,403,409
51,404,115
51,405,109
51,406,431
51,407,464
51,408,285
51,409,436
51,410,88
51,411,284
51,412,52
51,413,70
51,414,405
51,415,93
51,416,202
51,417,781
51,418,2051
51,419,4352
51,420,577
51,421,3777
51,422,727
51,423,204
51,424,313
51,425,935
51,426,2563
51,427,494
51,428,2084
51,429,172
51,430,199
51,431,84
51,432,1414
51,433,728
51,434,135
51,435,136
51,436,3700
51,437,105
51,438,1844
51,439,918
51,440,289
51,441,719
51,442,2294
51,443,197
51,444,220
51,445,1017
51,446,24
51,447,183
51,448,17
51,449,674
51,450,282
51,451,1591
51,452,206
51,453,138
51,454,82
51,455,657
51,456,171
51,457,30
51,458,202
51,459,118
51,460,94
51,461,85
51,462,364
51,463,40
51,464,124
51,465,29
51,466,222
51,467,1886
51,468,338
51,469,1707
51,470,100
51,471,47
51,472,78
51,473,16
51,474,1364
51,475,5796
51,476,133
51,477,248
51,478,219
51,479,42
51,480,29
51,481,170
51,482,235
51,483,212
51,484,62
51,485,593
51,486,735
51,487,4647
51,488,101
51,489,154
51,490,51
51,491,651
51,492,356
51,493,59
51,494,1171
51,495,1228
51,496,907
51,497,197
51,498,35
51,499,86
51,500,28
51,501,377
51,502,574
51,503,3856
51,504,457
51,505,461
51,506,564
51,507,356
51,508,28
51,509,253
51,510,1253
51,511,488
51,512,1448
51,513,56
52,1,185
52,2,136
52,3,89
52,4,183
52,5,172
52,6,280
52,7,402
52,8,273
52,9,118
52,10,274
52,11,41
52,12,547
52,13,337
52,14,696
52,15,241
52,16,132
52,17,71
52,18,294
52,19,169
52,20,136
52,21,314
52,22,6458
52,23,110
52,24,53
52,25,42
