Cueanexo,Nombre,ID_DEPTO
220066800,JARDIN DE INFANTES Nº 58 - JOSEFINA E.M.DE RENARD,419.0
220068200,E.E.P. Nº 265,230.0
220068300,E.E.P. Nº  846,230.0
220070800,E.E.P. Nº  248,361.0
220072100,JARDIN DE INFANTES Nº 97,12.0
220075100,E.E.P. Nº  405,182.0
220075400,E.E.P. Nº 123 - GREGORIA PEREZ,308.0
220076200,E.E.P. Nº 202 - DON ALEJANDRO MAJDA,429.0
220076700,E.E.P. Nº  786-ELISA BANEGAS-,12.0
220076900,E.E.P. Nº  568,12.0
220077100,E.E.P. Nº 302 - 9 DE JULIO,12.0
220079000,E.E.P. Nº 402 - MIGUEL ANGEL BORDON,331.0
220081300,E.E.P. Nº 182 - JOSE MIGUEL MARTIN,230.0
220082600,U.E.G.P Nº 48 (UEP Nº 48) LUIS FEDERICO LELOIR,419.0
220084300,U.E.G.P Nº 40 (UEP Nº 40) BACHILLERATO AGROTECNICO,308.0
220084601,E.E.P. Nº 882 - JUANA AZURDUY,182.0
220085500,E.E.P. Nº  546,429.0
220085900,E.E.P. Nº 137 - CARLOS VICTOR LOTERO,230.0
220086602,E.E.P. Nº 181 - RAMONA MOLINA,2.0
220087000,E.E.P. Nº 68 - DEMETRIO BARANDA,419.0
220087401,E.E.P. Nº 300,371.0
220088401,JARDIN DE INFANTES Nº 38 - CAROLINA AGAZZI,298.0
220088900,E.E.S. Nº 54 - PABLO RICCHIERI (CEP Nº 54),419.0
220089400,FUNDACIÓN U.E.G.P Nº 6 (UEP Nº 6) DOCTOR ARISTIDES OMAR GINESTA,419.0
220089903,ESCUELA SUPERIOR DE SALUD PUBLICA,182.0
220089904,ESCUELA SUPERIOR DE SALUD PUBLICA,182.0
220089905,ESCUELA SUPERIOR DE SALUD PUBLICA,277.0
220090200,E.E.P. Nº 804 - LIDIA M.E.DE ESPINOSA,419.0
220090300,E.E.P. Nº 117 - MANUEL SANCHIS,419.0
220092100,E.E.P. Nº 241 - REPUBLICA DE MEXICO,57.0
220092700,E.E.P. Nº 103 - GRAL. ANTONIO DONOVAN,419.0
220092900,E.E.P. Nº 779 - GENDARMERIA NACIONAL,419.0
220093000,E.E.S. Nº 31 - JOSE GERVASIO ARTIGAS (ENS Nº 31),419.0
220093400,U.E.G.P Nº 31 (UEP Nº 31) SAN ROQUE,419.0
220095300,JARDIN DE INFANTES Nº 34 - CRISTO REY,419.0
220095400,E.E.P. Nº 5 - RUY DIAZ DE GUZMAN,419.0
220096200,JARDIN DE INFANTES Nº 112 - OLGA COSSETTINI,419.0
220096500,E.E.S. Nº 25 - CACICA MERCEDES DOMINGA (CEP Nº 25),419.0
220098101,E.E.P. Nº 7 - MANUEL BELGRANO,277.0
220098200,JARDIN DE INFANTES Nº 51 - ESPAÑA,277.0
220098202,JARDIN DE INFANTES Nº 51 - ESPAÑA,277.0
220098400,E.E.P. Nº  148,277.0
220099201,E.E.S. Nº 30 - ETANISLAO S. ZEBALLOS (CEP Nº 30),429.0
220101100,JARDIN DE INFANTES Nº 33 - NIÑO DE YAPEYU,419.0
220102600,E.E.P. Nº  704,371.0
220103200,JARDIN DE INFANTES Nº 26 - MARTHA A. SALOTTI,419.0
220105001,E.E.P. Nº 960 - RODOLFO RICARDO VALEK,182.0
220106300,E.E.P. Nº  989,182.0
220107001,E.E.P. Nº 841 - CONTRALMIRANTE PEDRO OMAR GULLY,3.0
220108800,E.E.T. Nº 5 - INGENIERO JUAN COL,12.0
220109700,U.E.G.P Nº 56 (UEP Nº 56) CARLOS B. ENRIQUEZ,179.0
220110401,JARDIN DE INFANTES Nº   99 PROFESORA FRANCIS MABEL MEYER,179.0
220111000,E.E.P. Nº 436 - LOS INMIGRANTES,182.0
220111100,E.E.P. Nº 604 - SANTIAGO AMBROSIO GOMEZ,182.0
220111301,E.E.P. Nº  916,182.0
220111600,INSTITUTO DE EDUCACION SUPERIOR - PROF.EDUARDO A.FRACCHIA,279.0
220111800,E.E.P. Nº 600 - PEDRO MIGUEL ARAOZ,182.0
220113400,E.E.S. Nº 59 - ESCUELA DEL CENTENARIO (CEP Nº 59),118.0
220113600,E.E.P. Nº 866 - ESPAÑA,118.0
220114500,U.E.G.P Nº 54 (UEP Nº 54) NUESTRA SEÑORA DE LA MISERICORDIA,118.0
220115100,E.E.P. Nº 352 - MAESTRA VICTORIA EUGENIA WAKS,118.0
220115500,E.E.P. Nº 171 - MARIO ORELLANA,98.0
220115701,INSTITUTO DE EDUCACION SUPERIOR - PAMPA DEL INFIERNO,21.0
220116000,E.E.P. Nº 111 - JUAN B.TERAN,21.0
220116101,E.E.P. Nº  724,21.0
220117200,E.E.P. Nº  231,1.0
220118200,E.E.P. Nº 639 - PARQUE NACIONAL CHACO,456.0
220118300,E.E.P. Nº 223 - RAUL ANIBAL SENGHER,456.0
220119300,E.E.P. Nº 579 - PEDRO I.DE CASTRO BARROS,456.0
220119700,JARDIN DE INFANTES Nº 63 - CONSTANCIO C. VIGIL,5.0
220119800,E.E.P. Nº 511 - DALMACIO V.SARSFIELD,5.0
220122602,E.E.P. Nº  993,279.0
220124500,E.E.P. Nº 92 - PROVINCIA DE MENDOZA,279.0
220125400,E.E.P. Nº 795 - REPUBLICA DEL LIBANO,279.0
220125600,E.E.P. Nº 94 - CARLOS PELLEGRINI,279.0
220126500,E.E.P. Nº  749,182.0
220126801,E.E.P. Nº  465,182.0
220126900,E.E.T. Nº 21 - GRAL. MANUEL BELGRANO,419.0
220127500,ESCUELA DE COMERCIO NOCTURNA Nº 4 - FRAY MAMERTO ESQUIU,419.0
220128400,JARDIN DE INFANTES Nº 22 - DOCTOR CARLOS JANIK,21.0
220129200,E.E.P. Nº  580,21.0
220129700,U.E.G.P Nº 21 (UEP Nº 21) MARIA AUXILIADORA,419.0
220131900,E.E.P. Nº  263,298.0
220132000,E.E.P. Nº  447,298.0
220132202,E.E.P. Nº 477 - MARTIN MIGUEL JUAN DE LA MATA GUEMES,298.0
220134400,E.E.S. Nº 176 - LIB.GRAL.JOSE DE S.MARTIN (CEP Nº 73),361.0
220135000,E.E.P. Nº 575,3.0
220135500,JARDIN DE INFANTES Nº 72 - MERARDO GUTIERREZ,3.0
220136700,E.E.T. Nº 29 - DOMINGO CARLISI,98.0
220137401,E.E.P. Nº  112,12.0
220140900,U.E.G.P Nº 22 (UEP Nº 22) NUESTRA SEÑORA DE FATIMA,371.0
220141600,JARDIN DE INFANTES Nº 4 - DOMINGO SAVIO,371.0
220141700,U.E.G.P Nº 36 (UEP Nº 36) INSTITUTO PIO XII,182.0
220142100,E.E.P. Nº  890,21.0
220142400,I.S.P.E.A. MUSICA - PROF.L.P.DE ELIZONDO,419.0
220143000,E.E.P. Nº  837,308.0
220143500,E.E.P. Nº 418 - NIÑO MOCOVI,308.0
220143800,E.E.P. Nº 12 - FRANCISCO AGOSTINI,2.0
220145800,INSTITUTO DE EDUCACION SUPERIOR - DOMINGO F. SARMIENTO,419.0
220146600,E.E.P. Nº 633 - ELIZABETH CHITTY DE BROWN,21.0
220146901,U.E.G.P Nº 9 (UEP Nº 9) LO SE TODO,419.0
220147100,U.E.G.P Nº 72 (UEP Nº 72) ESCUELA BILINGUE INTERC. CACIQUE PELAYO,419.0
220147301,JARDIN DE INFANTES Nº 124 - MARIA ROSSO DE DELLAMEA,419.0
220149800,JARDIN DE INFANTES Nº 132 - JUAN IBAÑEZ,182.0
220151600,E.E.S. Nº 63 - SOLDADO JUAN PABLO CABRAL (CEP Nº 63),21.0
220155100,E.E.P. Nº 1006 - VALERIO ALEJO,182.0
220156001,JARDIN DE INFANTES Nº 146 - SOLDADO NESTOR O.A. PEGORARO,371.0
220157000,U.E.G.P Nº 88 (UEP Nº 88) FE Y ALEGRIA,21.0
220157900,U.E.G.P Nº 89 (UEP Nº 89) JOAS ELEAZAR MOYANO,21.0
220158000,E.E.P. Nº 1012,456.0
220158300,E.E.P. Nº 1015,279.0
220158700,U.E.G.P Nº 54 (UEP Nº 54) NUESTRA SEÑORA DE LA MISERICORDIA,118.0
220158801,JARDIN DE INFANTES Nº 149 - GUSTAVO ROLDAN,182.0
220161203,E.E.P. Nº 1020,182.0
220161800,E.E.P. Nº 1024 - ROLANDO OSCAR VELOSO,279.0
220173400,U.E.G.P Nº 107 (UEP Nº 107) INSTITUTO SUPERIOR EDUCACION Y TRABAJO,419.0
220178200,U.E.G.P Nº 73 (UEP Nº 73) IGLESIA DE JESUCRISTO,419.0
220178400,U.E.G.P Nº 114 (SNU) - UNIVERSIDAD POPULAR DE RESISTENCIA,419.0
220178500,E.E.S. Nº 68 - MARIA ELENA WALSH (CEP Nº 68),419.0
220182200,E.E.P. Nº 1032 - JUAN LOPEZ,182.0
220185000,E.E.P. Nº 1046,182.0
220185900,U.E.G.P Nº 27 (UEP Nº 27) EMILIO LAMARCA,419.0
220187501,U.E.G.P Nº 1 (UEP Nº 1) INSTITUTO EDUCATIVO PRIVADO,279.0
220187800,E.E.S. Nº 96 (CEP Nº 96),279.0
220188800,E.E.S. Nº 99 - MARIO NESTOROFF (CEP Nº 99),12.0
220189100,E.E.S. Nº 101 - ANA MARIA JANOVICH (CEP Nº 101),165.0
220189600,U.E.G.P Nº 24 (UEP Nº 24) SAN JOSE,182.0
220190600,JARDIN DE INFANTES Nº 166 - ELVIRA MARIA DE JESUS RODRIGUEZ PASTORINO,419.0
220190900,E.E.S. Nº 105 (CEP Nº 105),298.0
220191000,E.E.A. Nº 38,331.0
220191500,U.E.G.P Nº 135 (UEP Nº 135) INSTITUTO DE NIVEL SUPERIOR NORDESTE,419.0
220193300,U.E.G.P Nº 26 (UEP Nº 26) SAN JOSE OBRERO,419.0
220201200,JARDIN DE INFANTES Nº  171,182.0
220201500,E.E.P. Nº 1055 - CANDIDO SOLIS,308.0
220204700,JARDIN DE INFANTES Nº  178,2.0
220205600,JARDIN DE INFANTES Nº  179,419.0
220205601,JARDIN DE INFANTES Nº 179,419.0
220206900,P.E. ESJA - FONTANA,419.0
220209501,E.E.S. Nº 122 (CEP Nº 122),182.0
220210501,E.E.S. Nº 132 - JORGE ROLANDO RADICH,182.0
220210601,E.E.S. Nº 133 - MARIA DEL PILAR ROMERO,182.0
220210703,INSTITUTO SUPERIOR DE EDUCACION TECNICA,298.0
220211800,E.E.S. Nº 140 - PROF. ANA MARIA ROMERO,279.0
220212500,E.E.S. Nº 147,118.0
220213802,E.E.S. Nº 160,279.0
220214000,E.E.S. Nº 162,279.0
220214800,E.P.G.C.B.I.I. Nº 1 (EX UEP 30),419.0
220217300,JARDIN DE INFANTES Nº 189,279.0
220217900,JARDIN DE INFANTES Nº 191 - ARCO IRIS,230.0
220218400,JARDIN DE INFANTES Nº 196 - GRACIELA BEATRIZ CABAL,419.0
220220400,U.E.G.P Nº 28 (UEP Nº 28),308.0
220221100,P.E-A ESTUDIAR CON MAMÁ-,279.0
220223700,E.E.P. Nº 1077 - CAMPO ALTO,182.0
220225300,U.E.G.P Nº 165 (UEP Nº 165)FUNDACIÓN PAULO FREIRE,419.0
220225800,E.E.S. Nº 185 - MARIA AGUSTINA QUIJANO,179.0
220226700,E.E.P. Nº 1078 - ROSA AGUIRRE DE KEES,361.0
220226900,U.E.G.P Nº 172 (UEP Nº 172) GOBERNADOR DEOLINDO FELIPE BITTEL,419.0
220226905,U.E.G.P Nº 172 (UEP Nº 172) GOBERNADOR DEOLINDO FELIPE BITTEL,308.0
220227400,U.E.G.P Nº 173 (UEP Nº 173) ENFERMERO CARLOS C. ROMERO U.P.C.P.,419.0
220228112,P.E. TODOS A LA SECUNDARIA,182.0
220228800,JARDIN DE INFANTES Nº 206 - ELSA BORNEMANN,419.0
220230700,E.P.G.C.B.I.I. Nº 2 (SECUNDARIA),118.0
220237800,U.E.G.P Nº 196 (UEP Nº 196) E.F.A,182.0
220241900,U.E.G.P Nº 61 (UEP Nº 61) EBEN EZER,308.0
220245700,E.E.P. Nº 1085 - DR. NESTOR KIRCHNER,331.0
220246200,JARDIN DE INFANTES Nº 223,118.0
220248901,INSTITUTO DE EDUCACION SUPERIOR - LENGUAS CULTURAS CHACO,308.0
220249302,E.P.G.S. Nº 4 (EX P-E BLA SOBERANIA LUIS A. LEZCANO),57.0
220249600,JARDIN DE INFANTES Nº 224 - NESTOR KIRCHNER,118.0
220250000,U.E.G.P Nº 32 (UEP Nº 32) NUESTRA SEÑORA DEL CARMEN,1.0
220250900,JARDIN DE INFANTES Nº 216,419.0
220251000,U.E.G.P Nº 41 (UEP Nº 41) INSTITUTO EDUCATIVO BILINGUE AMICI,419.0
220251900,U.E.G.P Nº 166 - COLEGIO DE NIVEL SECUNDARIO PAUL BROCA,419.0
220253400,U.E.G.P Nº 140 (UEP Nº 140) NUESTRA SEÑORA DE LA GUARDA,118.0
220254200,U.E.G.P Nº 150 (UEP Nº 150) GIRASOLITOS,165.0
220255900,U.E.G.P Nº 104 (UEP Nº 104) PRIMARIA,419.0
220257402,E.P.G.S. Nº 12 - JUAN DOMINGO PERON,371.0
220260100,E.E.P. Nº 1087,331.0
220264700,P.E. EES BILINGÜE INTERCULTURAL - VILLA RIO BERMEJITO,182.0
220266100,U.E.G.P Nº 229 La Morada del Limonero,419.0
220266500,U.E.G.P Nº 218 - FUNDACION SARMIENTO,419.0
220267600,P.E - ESCUELA HOSPITALARIA Y DOMICILIARIA y SERVICIO HOSPITALARIO Y DOMICILIARIO,182.0
220269800,U.E.G.P Nº 111 - PIA DIDOMENICO,182.0
220269900,U.E.G.P Nº 178 (UEP Nº 178) JOVENES DEL FUTURO,98.0
220271200,P.E. INICIAL - LA VERDE,179.0
220273100,E.P.G.C.B.I.I. Nº 6,57.0
220273200,E.P.G.C.B.I.I. Nº 6,57.0
220274604,P.E. ACERCANDOTE LA SECUNDARIA,182.0
220275200,E.P.G.C.B.I.I. Nº 3,182.0
220275400,JARDIN DE INFANTES Nº 246,182.0
220277800,E.P.G.S. Nº 5 - ASOC. DE IGLESIAS EVANGELICAS MARANATHA,419.0
260000700,Ejército Argentino,149.0
260000900,NICOLÁS ORTIZ,376.0
260001400,Padre Mario Luis Migone,137.0
260001700,GRAL. ENRIQUE MOSCONI,149.0
260002600,ISABEL NAHUELPAN,167.0
260003000,ESCUELA AGROTÉCNICA Nº 740 EMETA,167.0
260003200,LOS ENANITOS,149.0
260004800,TTE. CNEL. DE MARINA LUIS PIEDRABUENA,376.0
260005600,INSTITUTO MARÍA AUXILIADORA,376.0
260006300,Repùblica Argentina,149.0
260006400,JOSÉ FUCHS,149.0
260006600,ESCUELA DE NIVEL INICIAL Nº 424,149.0
260007100,LEANDRO N. ALEM,59.0
260007400,ESCUELA DE NIVEL INICIAL Nº 409,167.0
260007500,ALEJANDRO ABEL CONESA,167.0
260008600,ISIDRO QUIROGA,149.0
260009200,Nahuelquir Chiquichano,170.0
260009900,CENTRO DE ESTUDIOS TRELEW (CET) Nº 1803,376.0
260011700,JARDINES MATERNALES MUNICIPALES Nº 2403,167.0
260012800,JUAN XXIII,149.0
260018000,MAESTRO JUAN SIAS,167.0
260019000,GENDARMERÍA NACIONAL,472.0
260021700,Capitán Carlos María Moyano,388.0
260021900,NILDA VALLE,459.0
260022900,ANTU KALEW Nº 419,388.0
260023002,UEM-ES N° 70 FACUNDO,388.0
260023003,UEM-ES N° 71 ALDEA BELEIRO,388.0
260024700,ENTRE RÍOS,137.0
260027400,COLEGIO TÉCNICO Nº 707 CIUDAD DE YAPEYU,149.0
260028200,25 DE MAYO,388.0
260029200,ESCUELA AGROTÉCNICA Nº 733 BENITO OWEN,168.0
260029700,KIMIL AYELEN,376.0
260030200,Escuela de Nivel Inicial Nº 405,376.0
260031300,Ranquil Huao,137.0
260032800,ESCUELA DE NIVEL INICIAL Nº 417,149.0
260033603,I.S.F.D. N° 802 (ANEXO RÍO MAYO),388.0
260033800,Escuela Nº 80,137.0
260033900,DR. ATILIO O. VIGLIONES Nº 201,376.0
260035900,MANUEL MILLAGUALA,167.0
260036600,INSTITUTO AUSTRAL DE ENSEÑANZA,149.0
260037600,Ingeniero Luis Augusto Huergo,149.0
260039300,VELERO MIMOSA,59.0
260039700,GRAL. ING. ALONSO BALDRICH,149.0
260041300,Almirante Marcos A. Zar,376.0
260041600,ESCUELA ADVENTISTA DR. NICOLÁS AVELLANEDA,376.0
260041700,JUAN ABDALA CHAYEP,167.0
260043000,COLEGIO CERVANTES,149.0
260043600,INSTITUTO SAN LUIS GONZAGA,167.0
260048100,NIDITO,376.0
260049800,ESCUELA DE NIVEL INICIAL Nº 442,376.0
260050000,BOSQUE DORADO N° 446,137.0
260050802,ESCUELA DE NIVEL INICIAL MUNICIPAL N° 2404,376.0
260051000,INST. DE ESTUDIOS SUPERIORES (IDES) Nº 1808,376.0
260051300,ESCUELA DE NIVEL INICIAL Nº 447,149.0
260052500,ESCUELA DE NIVEL INICIAL Nº 451,376.0
260053303,CENTRO DE PROMOCIÓN BARRIAL EVITA,149.0
260053304,CENTRO DE PROMOCIÓN BARRIAL PRÓSPERO PALAZZO,149.0
260053305,CENTRO DE PRMOCIÓN BARRIAL DON BOSCO,149.0
260053311,CENTRO DE PROMOCIÓN BARRIAL STELLA MARIS,149.0
260054000,LA ESTANCIA DEL SOL,376.0
260054700,ESCUELA DE NIVEL INICIAL N° 455,167.0
260054800,VALLE DEL GENOA,472.0
260056200,INST. SUP. DE MECÁNICA DENTAL Nº 1814,376.0
260057200,ENRIQUE IGNACIO CALVO,339.0
260060000,FUNDACIÓN EDUCATIVA ESQUEL,167.0
260061101,"INST. DE DOCENCIA, INV. Y CAP. LAB. DE LA SANIDAD ARG.",149.0
260061200,CENTRO MATERNO INFANTIL MUNICIPAL (CEMIM) VESP.BICHITO DE LUZ,376.0
260061201,CEMIM PICHI AYELÉN,376.0
260061600,COLEGIO PUERTO MADRYN - F.A.P.E.,59.0
260061700,TROPEROS PATAGONICOS Nº785,59.0
260065300,COLEGIO Nº 798,149.0
260068100,ESCUELA DE NIVEL INICIAL Nº 470,167.0
260070100,PROFESORA MARÍA FERNANDA JINDRA Nº 7707,59.0
260070200,ESCUELA SECUNDARIA RURAL Nº 7708,388.0
260071200,MAMÁ PATA,376.0
260072004,UEM-ES N° 117 LAGUNITA SALADA,170.0
260072600,ESCUELA DE NIVEL INICIAL Nº 475,59.0
260073100,COLEGIO Nº 7716,376.0
260073300,ESCUELA DE NIVEL INICIAL Nº 478,167.0
260073800,COLEGIO Nº 7719,137.0
260075600,Colegio Secundario Rural Nº 7724,167.0
260075700, COLEGIO SECUNDARIO RURAL N° 7725,306.0
260076200,CENTRO DE ESTUDIOS MADRYN,59.0
260076600,INSTITUTO DEL ALTISIMO SCHOOL,149.0
260081400,ESCUELA DE NIVEL INICIAL,59.0
260082400,JARDIN MATERNAL Nº 1477 SEMILLAS DE MI TIERRA,59.0
260083300,COLEGIO INTEGRAL DEL SUR N°1039,459.0
300000600,GREGORIA PEREZ 49,121.0
300001300,PASO A PASO 33,121.0
300003200,FRAY LUIS BELTRAN TECNICA 57,157.0
300005500,ESTANISLAO DEL CAMPO 66,506.0
300005600,DEL PERICON 77,506.0
300006500,3 DE FEBRERO 47,506.0
300007000,BRIGADIER GENERAL CRISPIN VELAZQUEZ 89,506.0
300007800,MUNGO SINCLAIR 65,157.0
300009700,EJERCITO LIBERTADOR 12,504.0
300011100,CLOTILDE GARCIA SOLER DE MIHURA 59,328.0
300012400,GENERAL FRANCISCO RAMIREZ 39,140.0
300013000,JUAN JOSE PASO 34,140.0
300013100,GENERAL JOSE DE SAN MARTIN 48,140.0
300014900,TOMAS GODOY CRUZ 7,116.0
300015400,BENITO JUAREZ 32,121.0
300016700,EL ESCONDIDO 24,121.0
300017500,ESCUELA SECUNDARIA ENTRERRIANIA 4,495.0
300019500,RAFAEL OBLIGADO 12,495.0
300019700,DOLORES COSTA DE URQUIZA 10,495.0
300020100,ALBERTO GERCHUNOFF 80,495.0
300023200,ESCUELA SECUNDARIA ESMERALDA BERTELLI 6,116.0
300025200,FLORENTINO AMEGHINO 6,504.0
300026200,CARLOS GUIDO SPANO 25,157.0
300027500,NICOLAS AVELLANEDA 33,140.0
300028100,CASEROS 25,215.0
300028600,PRIV. INSTITUTO MARIA AUXILIADORA,157.0
300031700,PRIV. DR. ARTURO D ECCLESIA 80,215.0
300034400,COLONIA NOVIBUCO 1ª  95,495.0
300035300,JUANA ZALAZAR 71,157.0
300036600,LA CALANDRIA 37,157.0
300038900,MESOPOTAMIA ARGENTINA 102,506.0
300040200,TRATADO DE ALCARAZ 66,255.0
300040400,CARLOS SAAVEDRA LAMAS 88,255.0
300041600,MARIANO MORENO 72,495.0
300041800,MARIANO MORENO 42,495.0
300042500,VECINOS UNIDOS 96,495.0
300043400,PROVINCIA DE SANTA FE 51,506.0
300045700,RASTREADOR FOURNIER 106,506.0
300045800,2 DE ABRIL 105,506.0
300047200,PRIV. DON BOSCO 75,495.0
300052300,ESCUELA SECUNDARIA MARIA AMERICA BARBOSA 8,215.0
300054000,DOMINGUITO 12,338.0
300054600,FLORENTINO AMEGHINO 13,468.0
300056200,HORACIO QUIROGA 27,255.0
300056500,EJERCITO ARGENTINO 30,234.0
300056800,SUPREMO ENTRERRIANO 107,215.0
300057400,DR FRANCISCO TROISE 17,215.0
300058200,JUANA MANSO 94,338.0
300059000,“Estrellitas”,504.0
300059500,JOSE MARMOL 19,504.0
300060600,RICARDO ROJAS 30,158.0
300061700,ESTEBAN ECHEVERRIA 59,215.0
300063700,GABRIELA MISTRAL 50,255.0
300065300,RODOLFO SENET 12,255.0
300066300,PATRICIOS 5,140.0
300067200,MARTIN MIGUEL DE GUEMES 40,338.0
300068200,2 DE ABRIL 182,338.0
300071600,LIBERTAD 32,504.0
300071900,CHUBUT 50,504.0
300073500,BERNARDO MONTEAGUDO 26,140.0
300074800,PRIV. MARIA REINA INMACULADA 99,338.0
300076400,JAIME ESCALES 94,328.0
300076700,REPUBLICA DE PORTUGAL 20,328.0
300078400,INSTITUTO DE EDUCACION SUPERIOR PRESBITERO ORLANDO BOTTEGAL,338.0
300080300,FRANCISCO TOMAS LUNA 100,328.0
300081300,LAS MALVINAS 192,338.0
300081500,PROFESOR FACUNDO ANTONIO ARCE 166,338.0
300082400,PRIV. EL BUEN PASTOR 161,338.0
300083800,EL AMANCAY 91,338.0
300083900,CRUCERO ARA GENERAL BELGRANO 175,338.0
300084600,FRAY MAMERTO ESQUIU 81,116.0
300087200,ASAMBLEA DEL AÑO XIII 68,328.0
300092400,LA CABAÑA DEL TIO TOM 29,214.0
300092900, E.E.A.T. GOBERNADOR MACIA AGROTECNICA Nº 51,468.0
300095900,DEL ZORZAL 45,214.0
300096000,TOMAS GUIDO 39,214.0
300097900,LA CALANDRIA 92,338.0
300103000,LA FIRMEZA 31,158.0
300104200,GRANADEROS DE SAN MARTIN 16,159.0
300105200,ALMAFUERTE 28,214.0
300106100,TENIENTE FRANCISCO GERONIMO IBAÑEZ 9,214.0
300108700,DOMINGO FAUSTINO SARMIENTO 3,121.0
300110000,SANTIAGO DE CHILE 27,157.0
300110200,EJERCITO ARGENTINO 53,157.0
300110500,PREFECTURA NAVAL ARGENTINA 68,157.0
300112500,ESCUELA SECUNDARIA PROFESOR LEOPOLDO HERRERA 1,506.0
300113700,PARANA 5,506.0
300116500,PANCHO RAMIREZ 73,121.0
300118000,GENERAL MARIANO NECOCHEA 22,504.0
300118703,PROYECTO ISLAS ESC. PRIM. 26,504.0
300118707,PROYECTO ISLAS ESC. PRIM. 45,504.0
300120200,PRIV. MADRE DE JESUS 153,140.0
300122600,VICENTE LOPEZ Y PLANES 4,234.0
300125800,PRIV. SANTA MARIA GORETTI 98,495.0
300125900,ESCUELA SECUNDARIA HEROES DE MALVINAS 7,495.0
300126100,18 DE OCTUBRE 11,495.0
300126900,PRIV. INSTITUTO SAN JOSE ADORATRICES,121.0
300127500,FRANCISCO RAMIREZ TECNICA 2,495.0
300128400,PRIV. INSTITUTO SAGRADA FAMILIA D-108,157.0
300130200,VICTOR MERCANTE 56,157.0
300130400,CORONEL MIGUEL GUARUMBA 5,157.0
300130600,PRIV. MANUEL BELGRANO 84,157.0
300130700,PRIV. INSTITUTO SAN JOSE D-47,157.0
300131900,FRANCISCO NARCISO LAPRIDA 9,116.0
300132800,JUSTO JOSE DE URQUIZA AGROTECNICA,116.0
300135000,PASO DE LOS ANDES 54,157.0
300136300,INSTITUTO TECNICO SUPERIOR DE URDINARRAIN,215.0
300136500,ESCUELA SECUNDARIA JUSTO JOSE DE URQUIZA 4,157.0
300136600,ESCUELA SECUNDARIA ROBERTO BERACOCHEA 4,214.0
300138400,SUIPACHA 2,116.0
300139501,EXTENSION AULICA DEL INSTITUTO SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS SAN SALVADOR,506.0
300139600,ROSENDO VICENTE VIOLLAZ 4,444.0
300140300,JUAN JOSE MILLAN 64,215.0
300143300,EL GRITO SAGRADO 52,255.0
300144200,MAIPU 76,255.0
300145600,PROVINCIA DE LA RIOJA 58,506.0
300146900,SOLDADO ENTRERRIANO 106,255.0
300148800,PROVINCIA DE SAN JUAN 32,506.0
300149400,NORMAL RURAL ALMAFUERTE U.A.D.E.R. AGROTECNICA 8,338.0
300149800,DR. ALFREDO MATTERI TECNICA 1,140.0
300150700,DR. HECTOR B. SAURET TECNICA 13,495.0
300151500,PRIV. INSTITUTO CAROLINA TOBAR GARCIA,495.0
300151600,TUCUMAN 92,495.0
300152400,ESCUELA SECUNDARIA NORMAL SUPERIOR O. VICTOR ANDRADE 14,215.0
300153700,SAN LORENZO 7,255.0
300157000,25 DE MAYO 2,338.0
300158200,DIOGENES J. DE URQUIZA 17,121.0
300160100,INFANTA MENDOCINA 102,255.0
300162300,PANCHO RAMIREZ 111,255.0
300162400,PRIV. INSTITUTO SANTA ROSA DE LIMA,255.0
300162600,PRIV. INSTITUTO EDUCACION TECNICA FERNANDO TORRES VILCHES,255.0
300163200,ASOCIACION DE MAYO 10,234.0
300165100,JOSE MARMOL 41,215.0
300165400,NUEVO RINCON 104,215.0
300165500,PASO DE LOS ANDES 62,215.0
300165800,GENERAL SAN MARTIN 57,215.0
300166400,CASIANO CALDERON 20,338.0
300167200,GOBERNADOR DR ENRIQUE MIHURA 34,338.0
300168800,ESCUELA SECUNDARIA MARIA ELENA BAYOCCHI 11,338.0
300169000,PROFESOR FACUNDO ARCE TECNICA 68,338.0
300170100,EJERCITO ARGENTINO 46,158.0
300171100,MAESTRO NORMAL RURAL EVARISTO CÁCERES 79,255.0
300171900,CONSCRIPTO BERNARDI 11,255.0
300172600,DEL RESERO 86,338.0
300173200,MARIANO NECOCHEA 38,338.0
300173800,SANTA FE 57,468.0
300174000,ESPAÑA TECNICA 1,255.0
300174400,PRIV. INSTITUTO NTRA. SRA. DE LA PAZ,255.0
300174700,ESCUELA SECUNDARIA CAPITAN JUSTO JOSE DE URQUIZA 36,338.0
300174800,ESCUELA SECUNDARIA JUAN DE MATA IBAÑEZ 2,504.0
300176000,JUANA AZURDUY 56,338.0
300176400,GUARANI 203,338.0
300176700,FRAY MAMERTO ESQUIU 9,338.0
300178100,JOSE MANUEL ESTRADA 96,338.0
300178200,BERNANDINO RIVADAVIA 3,338.0
300179800,NICOLAS AVELLANEDA 48,504.0
300181800,PRIV. DEL NIÑO JESUS 147,338.0
300182200,MAXIMIO VICTORIA 24,338.0
300183501,MULTIAÑO ANEXO ESC. SEC. 2,328.0
300184100,PROFESOR BAUTISTA AIZCORBE 93,328.0
300185100,ESCUELA SECUNDARIA ENRIQUE TABOSSI 8,338.0
300185900,JUAN MARIA GUTIERREZ 9,121.0
300186600,JUSTO JOSE DE URQUIZA 15,234.0
300186700,RICARDO MONNER SANZ 20,234.0
